phrase,acceptability score
specified wire,0.7272727272727273
wrong vector,0.7272727272727273
realistic reporter,0.7272727272727273
extra reception,0.7272727272727273
expensive salvation,0.7272727272727273
electoral novice,0.7272727272727273
cheap scholar,0.7272727272727273
dangerous takeover,0.7272727272727273
ethical dream,0.7272727272727273
usual promoter,0.7272727272727273
southern disruption,0.7272727272727273
long-term guitarist,0.7272727272727273
medieval relevance,0.7272727272727273
archaeological labor,0.7272727272727273
progressive thesis,0.7272727272727273
favourite granite,0.7272727272727273
logical abortion,0.7272727272727273
spectacular axe,0.7272727272727273
historical accountant,0.7272727272727273
regional lightning,0.7272727272727273
vocal premiere,0.7272727272727273
professional encryption,0.7272727272727273
perfect litigation,0.7272727272727273
large prince,0.7272727272727273
audio licensing,0.7272727272727273
dedicated motive,0.7272727272727273
equivalent mandate,0.7272727272727273
vital dedication,0.7272727272727273
mass quota,0.7272727272727273
impressive suitability,0.7272727272727273
enormous wish,0.7272727272727273
parallel transit,0.7272727272727273
actual boost,0.7272727272727273
influential registry,0.7272727272727273
creative anime,0.7272727272727273
legendary duty,0.7272727272727273
controversial technician,0.7272727272727273
relative dwelling,0.7272727272727273
Iraqi hit,0.7272727272727273
powerful diocese,0.7272727272727273
exceptional regulator,0.7272727272727273
well-known nut,0.7272727272727273
sensitive weapon,0.7272727272727273
responsible gesture,0.7272727272727273
religious electorate,0.7272727272727273
improved biology,0.7272727272727273
optional opposition,0.7272727272727273
ethical Police,0.7272727272727273
middle habitat,0.7272727272727273
secret lunch,0.7272727272727273
independent foreigner,0.7272727272727273
audio critic,0.7272727272727273
tough auction,0.7272727272727273
extreme healthcare,0.7272727272727273
German luxury,0.7272727272727273
plain fringe,0.7272727272727273
basic illustrator,0.7272727272727273
hidden liberal,0.7272727272727273
immediate batch,0.7272727272727273
temporary echo,0.7272727272727273
southern archive,0.7272727272727273
chronic manner,0.7272727272727273
improved asthma,0.7272727272727273
unusual bulk,0.7272727272727273
Muslim toy,0.7272727272727273
annual poisoning,0.7272727272727273
confident conspiracy,0.7272727272727273
Polish decline,0.7272727272727273
negative deployment,0.7272727272727273
residential hobby,0.7272727272727273
natural legion,0.7272727272727273
initial ferry,0.7272727272727273
agricultural enthusiasm,0.7272727272727273
Victorian luggage,0.7272727272727273
Western transaction,0.7272727272727273
electronic pipeline,0.7272727272727273
compatible decree,0.7272727272727273
unusual pixel,0.7272727272727273
sensitive rabbit,0.7272727272727273
interactive bowling,0.7272727272727273
Danish morality,0.7272727272727273
emotional multitude,0.7272727272727273
Islamic exploration,0.7272727272727273
conventional coalition,0.7272727272727273
revolutionary rationale,0.7272727272727273
emotional verb,0.7272727272727273
rare enhancement,0.7272727272727273
Scottish disc,0.7272727272727273
graphic incidence,0.7272727272727273
unique approval,0.7272727272727273
regular landowner,0.7272727272727273
terrorist forecast,0.7272727272727273
creative takeover,0.7272727272727273
classical homepage,0.7272727272727273
Turkish advantage,0.7272727272727273
worldwide existence,0.7272727272727273
elderly workplace,0.7272727272727273
collaborative capture,0.7272727272727273
Irish justification,0.7272727272727273
healthy aftermath,0.7272727272727273
reasonable mining,0.7272727272727273
disabled administration,0.7272727272727273
ordinary prosperity,0.7272727272727273
literary alteration,0.7272727272727273
widespread produce,0.7272727272727273
human anthology,0.7272727272727273
annual syllabus,0.7272727272727273
prominent destruction,0.7272727272727273
common thinker,0.7272727272727273
remote virus,0.7272727272727273
unlikely orientation,0.7272727272727273
useful airline,0.7272727272727273
theoretical gift,0.7272727272727273
rapid cyclist,0.7272727272727273
remaining terrorism,0.7272727272727273
quick wreck,0.7272727272727273
magnificent semester,0.7272727272727273
manual objection,0.7272727272727273
distant emergence,0.7272727272727273
parallel stamp,0.7272727272727273
relevant certainty,0.7272727272727273
unknown subsection,0.7272727272727273
useful algebra,0.7272727272727273
liberal module,0.7272727272727273
English popularity,0.7272727272727273
Democratic textbook,0.7272727272727273
outstanding trail,0.7272727272727273
optional struggle,0.7272727272727273
operational playground,0.7272727272727273
online liberation,0.7272727272727273
fundamental orchestra,0.7272727272727273
legendary guarantee,0.7272727272727273
enormous medal,0.7272727272727273
institutional handset,0.7272727272727273
lovely daylight,0.7272727272727273
positive computing,0.7272727272727273
healthy spin,0.7272727272727273
existing nationalist,0.7272727272727273
exact propaganda,0.7272727272727273
keen affiliation,0.7272727272727273
on-line commander,0.7272727272727273
realistic dome,0.7272727272727273
keen prejudice,0.7272727272727273
historical wardrobe,0.7272727272727273
intense developer,0.7272727272727273
preliminary cure,0.7272727272727273
instrumental librarian,0.7272727272727273
agricultural creator,0.7272727272727273
slight luck,0.7272727272727273
Soviet skiing,0.7272727272727273
beneficial meat,0.7272727272727273
geographical closure,0.7272727272727273
mass guilt,0.7272727272727273
valuable undergraduate,0.7272727272727273
keen perspective,0.7272727272727273
valuable battlefield,0.7272727272727273
advanced classic,0.7272727272727273
comfortable unity,0.7272727272727273
intellectual referee,0.7272727272727273
perfect blogs,0.7272727272727273
exclusive row,0.7272727272727273
southern corruption,0.7272727272727273
partial newspaper,0.7272727272727273
unusual dissolution,0.7272727272727273
comic access,0.7272727272727273
technological compilation,0.7272727272727273
extended milestone,0.7272727272727273
straight pit,0.7272727272727273
respective thinker,0.7272727272727273
nervous personnel,0.7272727272727273
personal elimination,0.7272727272727273
Spanish rehearsal,0.7272727272727273
middle tribunal,0.7272727272727273
Muslim courtyard,0.7272727272727273
Spanish wheel,0.7272727272727273
dependent review,0.7272727272727273
due reliance,0.7272727272727273
wrong taxis,0.7272727272727273
bold refurbishment,0.7272727272727273
retail interaction,0.7272727272727273
realistic excursion,0.7272727272727273
Iraqi reservation,0.7272727272727273
compatible outfit,0.7272727272727273
clinical teammate,0.7272727272727273
optional vice,0.7272727272727273
experienced pace,0.7272727272727273
ideal groove,0.7272727272727273
related epic,0.7272727272727273
Conservative info,0.7272727272727273
wild commodity,0.7272727272727273
weekly welcome,0.7272727272727273
acute taxation,0.7272727272727273
keen mediation,0.7272727272727273
ready reward,0.7272727272727273
mass nutrition,0.7272727272727273
unusual repayment,0.7272727272727273
electric sailing,0.7272727272727273
mainstream workshop,0.7272727272727273
systematic firewall,0.7272727272727273
remarkable Buddhism,0.7272727272727273
on-line marker,0.7272727272727273
animal attacker,0.7272727272727273
British meter,0.7272727272727273
voluntary journalist,0.7272727272727273
adequate stay,0.7272727272727273
impressive reasoning,0.7272727272727273
medical temperature,0.7272727272727273
unlikely motto,0.7272727272727273
odd civilian,0.7272727272727273
dramatic pirate,0.7272727272727273
liberal ambition,0.7272727272727273
funny garment,0.7272727272727273
bright landowner,0.7272727272727273
dependent lecturer,0.7272727272727273
domestic patience,0.7272727272727273
experimental fellowship,0.7272727272727273
wealthy rule,0.7272727272727273
Welsh seeker,0.7272727272727273
random ceremony,0.7272727272727273
dark encryption,0.7272727272727273
Chinese accessibility,0.7272727272727273
stable tile,0.7272727272727273
dangerous altitude,0.7272727272727273
wealthy benefit,0.7272727272727273
chief conversation,0.7272727272727273
weak poll,0.7272727272727273
sustainable elevation,0.7272727272727273
worldwide daylight,0.7272727272727273
distinctive satisfaction,0.7272727272727273
efficient logo,0.7272727272727273
dynamic predecessor,0.7272727272727273
beneficial woodland,0.7272727272727273
comic stint,0.7272727272727273
interested leadership,0.7272727272727273
Conservative beauty,0.7272727272727273
smooth insulation,0.7272727272727273
popular parameter,0.7272727272727273
mature server,0.7272727272727273
undergraduate bonus,0.7272727272727273
tiny subsection,0.7272727272727273
dramatic distress,0.7272727272727273
collective setup,0.7272727272727273
dedicated legacy,0.7272727272727273
live shock,0.7272727272727273
formal headline,0.7272727272727273
conventional dynasty,0.7272727272727273
vocal pirate,0.7272727272727273
sweet feedback,0.7272727272727273
massive taxpayer,0.7272727272727273
increased shelter,0.7272727272727273
archaeological phd,0.7272727272727273
peaceful prediction,0.7272727272727273
established projector,0.7272727272727273
gentle pilot,0.7272727272727273
adverse trap,0.7272727272727273
critical equality,0.7272727272727273
keen creativity,0.7272727272727273
tight labour,0.7272727272727273
friendly litigation,0.7272727272727273
dependent helicopter,0.7272727272727273
universal disturbance,0.7272727272727273
monthly cab,0.7272727272727273
regulatory vitamin,0.7272727272727273
affordable script,0.7272727272727273
strange logistic,0.7272727272727273
rough writer,0.7272727272727273
crucial disagreement,0.7272727272727273
geographical trading,0.7272727272727273
familiar pharmacist,0.7272727272727273
capable websites,0.7272727272727273
electric correspondent,0.7272727272727273
patient dealer,0.7272727272727273
sensitive chief,0.7272727272727273
dramatic habit,0.7272727272727273
Israeli employability,0.7272727272727273
strange attainment,0.7272727272727273
distant folder,0.7272727272727273
dependent fellowship,0.7272727272727273
alternative nationalism,0.7272727272727273
prominent clothing,0.7272727272727273
beneficial reach,0.7272727272727273
optional comfort,0.7272727272727273
sole conference,0.7272727272727273
worldwide fitness,0.7272727272727273
intellectual emperor,0.7272727272727273
collaborative motion,0.7272727272727273
complex liner,0.7272727272727273
responsible parking,0.7272727272727273
virtual deficiency,0.7272727272727273
Jewish bombing,0.7272727272727273
beautiful consumer,0.7272727272727273
civil supervision,0.7272727272727273
professional blessing,0.7272727272727273
minimal skin,0.7272727272727273
spectacular employment,0.7272727272727273
complete obstacle,0.7272727272727273
realistic pick,0.7272727272727273
dependent artist,0.7272727272727273
free engagement,0.7272727272727273
safe arcade,0.7272727272727273
logical myth,0.7272727272727273
plastic official,0.7272727272727273
warm march,0.7272727272727273
competitive representation,0.7272727272727273
dangerous balloon,0.7272727272727273
outstanding keyword,0.7272727272727273
terrorist contribution,0.7272727272727273
daily defence,0.7272727272727273
dual co-ordinator,0.7272727272727273
mental excess,0.7272727272727273
strange landfill,0.7272727272727273
ancient epidemic,0.7272727272727273
convenient biotechnology,0.7272727272727273
criminal apprenticeship,0.7272727272727273
near alumnus,0.7272727272727273
critical lawyer,0.7272727272727273
widespread scripture,0.7272727272727273
sick outlook,0.7272727272727273
hot income,0.7272727272727273
lucky remedy,0.7272727272727273
Jewish opera,0.7272727272727273
variable danger,0.7272727272727273
molecular sustainability,0.7272727272727273
compulsory effectiveness,0.7272727272727273
wise headline,0.7272727272727273
fair decoration,0.7272727272727273
written supplement,0.7272727272727273
competitive emergence,0.7272727272727273
abstract sharing,0.7272727272727273
selected cook,0.7272727272727273
additional sufferer,0.7272727272727273
domestic lunch,0.7272727272727273
secret ride,0.7272727272727273
organic outbreak,0.7272727272727273
medieval creator,0.7272727272727273
dead dentist,0.7272727272727273
careful treaty,0.7272727272727273
correct inmate,0.7272727272727273
concrete shrine,0.7272727272727273
registered doctorate,0.7272727272727273
comprehensive deficit,0.7272727272727273
technological dissertation,0.7272727272727273
appropriate academy,0.7272727272727273
urban illustrator,0.7272727272727273
hidden conservative,0.7272727272727273
generic collision,0.7272727272727273
quick apprenticeship,0.7272727272727273
regional stint,0.7272727272727273
academic takeover,0.7272727272727273
secure mainland,0.7272727272727273
final follower,0.7272727272727273
international miracle,0.7272727272727273
worldwide poster,0.7272727272727273
revolutionary traffic,0.7272727272727273
important jungle,0.7272727272727273
daily planting,0.7272727272727273
decent consequence,0.7272727272727273
solid occurrence,0.7272727272727273
advanced confirmation,0.7272727272727273
essential franchise,0.7272727272727273
so-called discretion,0.7272727272727273
progressive vaccine,0.7272727272727273
mechanical union,0.7272727272727273
strong farmland,0.7272727272727273
coastal preacher,0.7272727272727273
beautiful management,0.7272727272727273
sick bomber,0.7272727272727273
informal declaration,0.7272727272727273
sustainable stake,0.7272727272727273
spectacular merchant,0.7272727272727273
fantastic disturbance,0.7272727272727273
sudden quiz,0.7272727272727273
grand gain,0.7272727272727273
geographical assembly,0.7272727272727273
ultimate residence,0.7272727272727273
funny remedy,0.7272727272727273
former attainment,0.7272727272727273
favourite hostage,0.7272727272727273
notable cholesterol,0.7272727272727273
educational coup,0.7272727272727273
happy cavalry,0.7272727272727273
violent respondent,0.7272727272727273
soft glimpse,0.7272727272727273
enormous fishery,0.7272727272727273
technological X-ray,0.7272727272727273
concrete employment,0.7272727272727273
tropical battlefield,0.7272727272727273
Islamic creator,0.7272727272727273
considerable sustainability,0.7272727272727273
optional habitat,0.7272727272727273
Welsh statute,0.7272727272727273
social presenter,0.7272727272727273
Asian meadow,0.7272727272727273
consecutive supplement,0.7272727272727273
Israeli rep,0.7272727272727273
sole encryption,0.7272727272727273
ready rental,0.7272727272727273
familiar regard,0.7272727272727273
extraordinary subscriber,0.7272727272727273
ideal artillery,0.7272727272727273
eastern prosperity,0.7272727272727273
clinical sanction,0.7272727272727273
internal creditor,0.7272727272727273
stunning province,0.7272727272727273
fictional demand,0.7272727272727273
weekly lot,0.7272727272727273
complete analyst,0.7272727272727273
responsible interview,0.7272727272727273
plain psychology,0.7272727272727273
advanced fax,0.7272727272727273
exceptional salmon,0.7272727272727273
classic redundancy,0.7272727272727273
integrated residence,0.7272727272727273
clean judge,0.7272727272727273
clean plantation,0.7272727272727273
angry ecosystem,0.7272727272727273
healthy patrol,0.7272727272727273
free passion,0.7272727272727273
safe dynasty,0.7272727272727273
confident nomination,0.7272727272727273
odd closing,0.7272727272727273
brilliant neighbour,0.7272727272727273
well-known coaching,0.7272727272727273
visual stint,0.7272727272727273
gentle validation,0.7272727272727273
secondary feeding,0.7272727272727273
controversial contamination,0.7272727272727273
intensive stimulus,0.7272727272727273
varied negotiation,0.7272727272727273
genetic stem,0.7272727272727273
sick illustration,0.7272727272727273
future confession,0.7272727272727273
gentle resident,0.7272727272727273
sorry co-ordinator,0.7272727272727273
electronic inhibitor,0.7272727272727273
partial staff,0.7272727272727273
